state,activity,rfc,name,address,legal_rep,phone,email,address2,phone2,zip,city
JALISCO,B,LME790201R70,"Lamar Mexicana, A.C.","Av. Hidalgo Núm 1540, Col. Americana, C.P. 44160, Guadalajara, Jalisco",Ricardo Ramírez Angulo,01(33)3647-7769 ext 1117,lmolinag@lamar.edu.mx,,,44160,Guadalajara
JALISCO,B,LSC721128DX6,"Lincoln School, A.C.","Circunvalación Sur Núm 62, Col. Las Fuentes, C.P. 45070, Zapopan, Jalisco",Glen Swarthout Sage,648-03-98,,,,45070,Zapopan
JALISCO,B,LVA770103NA8,"Liceo del Valle, A.C.","Av. Paseo del Valle Núm 500, Col. Fracc. Colinas de San Javier, C.P. 45110, Guadalajara, Jalisco",Cornelio Carlos Guzmán,642 30 90,,,,45110,Guadalajara
JALISCO,B,MAG900405MQ5,"Mano Amiga de Guadalajara, S.C.","Calle 2a. Poniente Núm 275, Col. Jardines de Nuevo México, C.P. 45110, Zapopan, Jalisco",Jorge Vela Beltrán del Río,,,,,45110,Zapopan
JALISCO,C,MAJ080603LW1,"Medios Audiovisuales de Jalisco, A.C.","Av. Lerdo de Tejada Núm 2091 - 1, Col. Americana, C.P. 44160, Guadalajara, Jalisco",Margarita Cristina Sierra Díaz de Rivera,33 36158 470,cfr1917@yahoo.com.mx,,,44160,Guadalajara
JALISCO,A,MCA080617NS6,"Madre Consejo Addatis, A.C.","Av. Francisco Javier Gamboa Núm 130, Col. Arcos Vallarta, C.P. 44140, Guadalajara, Jalisco",María Zingaro,33-36-150-603,addatisyahoo.es,,,44140,Guadalajara
JALISCO,A,MCL041217I15,"El Maistro Cleto, A.C","Cuauhtémoc Núm 825, Col. Ciudad del Sol, C.P. 45050, Zapopan, Jalisco",Mariana Sánchez Uribe,33-3133-0547,hectorfespinoza@hotmail.com,,,45050,Zapopan
JALISCO,A,MMU030619L29,"Mujer para la Mujer, A.C.","Paseo de los Parques Núm 4191, Col. Villa Universitaria, C.P. 45110, Zapopan, Jalisco",Gloria Gómez Ibarra Ontiveros,36 10 00 99,mujerparalamujer@yahoo.com,,,45110,Zapopan
JALISCO,A,MMU990325DC1,"Misión Mujer, A.C.","9 Núm 504, Col. Jardines Seattle, C.P. 45150, Zapopan, Jalisco",Bárbara Miranda G.,33 31110508,,,,45150,Zapopan
JALISCO,M,MMU990325DC1,"Misión Mujer, A.C.","9 Núm 504, Col. Jardines Seattle, C.P. 45150, Zapopan, Jalisco",Bárbara Miranda G.,33 31110508,,,,45150,Zapopan
JALISCO,C,MPJ130227JQ4,"Mexicanos Primero Jalisco, A.C.","Aurelio Ortega Núm 764-0, Col. Seattle, C.P. 45150, Zapopan, Jalisco",Alejandro Gómez Levy,3338360100,vruiz@gcitania.com,,,45150,Zapopan
JALISCO,A,NUP140411378,"Nupali, A.C.","Av. Patria Núm 361 - 12, Col. Jardines Universidad, C.P. 45110, Zapopan, Jalisco",Gustavo Aceves Torres,19837723,nupaliac@gmail.com,,,45110,Zapopan
JALISCO,M,NUP140411378,"Nupali, A.C.","Av. Patria Núm 361 - 12, Col. Jardines Universidad, C.P. 45110, Zapopan, Jalisco",Gustavo Aceves Torres,19837723,nupaliac@gmail.com,,,45110,Zapopan
JALISCO,A,OBL1310223T4,"La Oblita, A.C.","Francisco Villa Núm 53-B, Col. Agua Blanca Industrial, C.P. 45235, Zapopan, Jalisco",J. Jesús Flores Ayala,3336843748,jesusblato@hotmail.com,,,45235,Zapopan
JALISCO,A,ONI120622HF1,"Oportunidad para la Niñez, A.C.","Santa Ana Núm 144 A - 1, Col. Las Fuentes, C.P. 45070, Zapopan, Jalisco",Eugenia Aguirre Fernández,,,,,45070,Zapopan
JALISCO,A,OSM0609113K5,"Operation Smile México, A.C.","Moctezuma Núm 3515 Loc 7 y 8 - Zona J P.B., Col. Ciudad del Sol, C.P. 45050, Zapopan, Jalisco",José Benjamín Mijangos y Borja,31 22 88 64,ernesto.iniguez@keminsol.com,,,45050,Zapopan
JALISCO,A,OSM7209071M1,"Orfanatorio de la Soledad de María, A.C.","Fresnos Núm 15, Col. Cd. Granja, C.P. 45010, Zapopan, Jalisco",Ing. Jesés Muñoz Rojas,627 10 53,,,,45010,Zapopan
JALISCO,A,PAH9911164D3,"Patronato de Apoyo del Hospital General de Occidente, A.C.","Av. Zoquipan Núm 1050, Col. Zoquipan,, C.P. 45170, Zapopan, Jalisco",Manuel Corona Castillo,633 48 93,,,,45170,Zapopan
JALISCO,A,PAY141013789,"Pasión Por Ayudar, A.C.","Blvd. Puerta de Hierro Núm 4965 - Sótano 2, Col. Puerta de Hierro, C.P. 45116, Acatic, Jalisco",Ana Laura Orozco Chávez,,ana2820estudio@hotmail.com,,,45116,Acatic
JALISCO,A,PCC5203262G3,"Pro Cultura y Capacitación de la Mujer Mexicana, A.C.","Soledad Núm s/n, Col. Fracc. Los Gavilanes, C.P. 45645, Tlajomulco de Zuñiga, Jalisco",Benjamín Yañez León,3336860048,villamariareinabp@prodigy.net.mx,,,45645,Tlajomulco de Zuñiga
JALISCO,M,PCC5203262G3,"Pro Cultura y Capacitación de la Mujer Mexicana, A.C.","Soledad Núm s/n, Col. Fracc. Los Gavilanes, C.P. 45645, Tlajomulco de Zuñiga, Jalisco",Benjamín Yañez León,3336860048,villamariareinabp@prodigy.net.mx,,,45645,Tlajomulco de Zuñiga
JALISCO,B,PCE790417B32,"Promotora de Centros Educativos de Occidente, A.C.","López Cotilla Núm 1465 - pisos 6 y 7, Col. Americana, C.P. 44140, Guadalajara, Jalisco",Marcos Suárez Rodríguez,625-81-06,,,,44140,Guadalajara
JALISCO,B,PCO700828976,"Promoción Cultural de Occidente, A.C.","Av. de los Pinos Núm 50, Col. Fracc. Rinconada Santa Rita, C.P. 41127, Zapopan, Jalisco",Ilda Margarita Rosas Ramírez,813 06 40/54,,,,41127,Zapopan
JALISCO,B,PDE860709AY1,"Patronato para el Desarrollo Empresarial Mexicano, A.C.","Francisco Javier Gamboa Núm 196, Col. Los Arcos Sur, C.P. 44500, Guadalajara, Jalisco",FRANCISCO IBARRA SILVA,,,,,44500,Guadalajara
JALISCO,B,PFV0106115T2,"Patronato Francisco V Ruiz, A.C.","Zaragoza Núm 130, Col. Centro, C.P. 49600, Zapotiltic, Jalisco",Felix Alfredo Ceballos Sánchez,3414140198,colegiofranciscovruiz@hotmail.com,,,49600,Zapotiltic
JALISCO,B,PHU840717BS2,"Promotora de Humanidades, A.C.","Colón Núm 918, Col. Moderna, C.P. 44190, Guadalajara, Jalisco",Óscar Roberto Domínguez Couttolenc,01 3 19-75-21,,,,44190,Guadalajara
JALISCO,B,PLI9012219H7,"Plimei, A.C.","Antonio Alvarez del Castillo Núm 4228, Col. Lomas de Guadalupe, C.P. 45038, Zapopan, Jalisco",José de Jesús Segoviano Olivarez,13336290470,plimeiac@gmail.com,,,45038,Zapopan
JALISCO,B,PMF0110293I7,"El Pequeño Mundo Feliz, S.C.","Tepeyac Núm 224, Col. Chapalita Oriente, C.P. 45040, Zapopan, Jalisco",Carlos Álvarez del Castillo Roa,15961922,belastinglg@gmail.com,,,45040,Zapopan
JALISCO,B,PMN010125PZ4,"Pilhuancalli Montessori Neuromotor, A.C.","Novena Sur Núm 4960, Col. Jardines de Nuevo México, C.P. 45200, Zapopan, Jalisco",Sofia Larios Córdova,38327064,pilhuancalli@hotmail.com,,,45200,Zapopan
JALISCO,A,PNM1411056Q7,"Parlamento Nacional de la Mujer, A.C.","Can Mayor Núm 3600 - Interior 1, Col. Arboledas, C.P. 45070, Zapopan, Jalisco",Esthela Osuna Magaña,3333625246,lcm_pabs@hotmail.com,,,45070,Zapopan
JALISCO,M,PNM1411056Q7,"Parlamento Nacional de la Mujer, A.C.","Can Mayor Núm 3600 - Interior 1, Col. Arboledas, C.P. 45070, Zapopan, Jalisco",Esthela Osuna Magaña,3333625246,lcm_pabs@hotmail.com,,,45070,Zapopan
JALISCO,B,PUN781208726,"Paz y Unión, A.C.","López Cotilla Núm 91, C.P. 45700, Acatlán de Juárez, Jalisco",Aurora Contreras Vallejo,13877720033,serconaher3000@yahoo.com,,,45700,Acatlán de Juárez
JALISCO,A,RMA010323QZ4,"Radio María, A.C.","Bernardo de Balbuena Núm 360, Col. Santa Teresita, C.P. 44600, Guadalajara, Jalisco",Eduwiges Griselda Alonso García Gabriela López Coutigno,3333671000,administracion.mex@radiomaria.org,,,44600,Guadalajara
JALISCO,M,RPA080425S78,"Rostro del Padre, A.C.","Quetzal Núm 7, Col. San Marcos, C.P. 46540, Zapopan, Jalisco",Carlos Dominguez García,13867570551,jmbracamontes@hotmail.com,,,46540,Zapopan
JALISCO,A,RPA080425S78,"Rostro del Padre, A.C.","Quetzal Núm 7, Col. San Marcos, C.P. 46540, Zapopan, Jalisco",Carlos Dominguez García,13867570551,jmbracamontes@hotmail.com,,,46540,Zapopan
JALISCO,A,RTO101020SY4,"Rescatando Tesoros de la Oscuridad, A. C.","Cerro de Cuyutlan Núm 669, Col. Loma Bonita Ejidal, C.P. 45085, Zapopan, Jalisco",Saúl Padilla Barragán,3336340734,tesoros_ac@hotmail.com,,,45085,Zapopan
JALISCO,M,RTO101020SY4,"Rescatando Tesoros de la Oscuridad, A. C.","Cerro de Cuyutlan Núm 669, Col. Loma Bonita Ejidal, C.P. 45085, Zapopan, Jalisco",Saúl Padilla Barragán,3336340734,tesoros_ac@hotmail.com,,,45085,Zapopan
JALISCO,A,SES051129CZ5,"Sueños y Esperanzas, A.C.","Santo Tomás de Aquino Núm 5136, Col. Jardines de Guadalupe, C.P. 45030, Zapopan, Jalisco",Gloria Erika Cid Galindo,32889682,erikacid72@yahoo.com.,,,45030,Zapopan
JALISCO,M,SES051129CZ5,"Sueños y Esperanzas, A.C.","Santo Tomás de Aquino Núm 5136, Col. Jardines de Guadalupe, C.P. 45030, Zapopan, Jalisco",Gloria Erika Cid Galindo,32889682,erikacid72@yahoo.com.,,,45030,Zapopan
JALISCO,M,SIX1302189E3,"Somos Iguales X Una Nueva Oportunidad, A.C.","Rodrigo de Triana Núm 2920 - 21, Col. Vallarta Norte, C.P. 44690, Guadalajara, Jalisco",José Luis Avelar Hernández,3332710853,somosigualesac@yahoo.com.mx,,,44690,Guadalajara
JALISCO,A,SIX1302189E3,"Somos Iguales X Una Nueva Oportunidad, A.C.","Rodrigo de Triana Núm 2920 - 21, Col. Vallarta Norte, C.P. 44690, Guadalajara, Jalisco",José Luis Avelar Hernández,3332710853,somosigualesac@yahoo.com.mx,,,44690,Guadalajara
JALISCO,M,SMG121203HS1,"Sembrador Media GDL, A.C.","Av. Acueducto Núm 6050 - 17, Col. Lomas del Bosque, C.P. 45118, Zapopan, Jalisco",María Dolores Chávez Campos,3347805126,sembradormediagdl@yahoo.com.mx,,,45118,Zapopan
JALISCO,A,SMG121203HS1,"Sembrador Media GDL, A.C.","Av. Acueducto Núm 6050 - 17, Col. Lomas del Bosque, C.P. 45118, Zapopan, Jalisco",María Dolores Chávez Campos,3347805126,sembradormediagdl@yahoo.com.mx,,,45118,Zapopan
JALISCO,A,TAA121019MX7,"Trascendiendo el Autismo, A.C.","Juan Alvarez Núm 2372 - 2, Col. Rojas Ladron de Guevara, C.P. 44650, Zapopan, Jalisco",Alinia Negrete Ramos,,cfer1917@yahoo.com.mx,,,44650,Zapopan
JALISCO,D,TGD090630BX4,"Fundación Tónica, A.C.","Av. Hidalgo Núm 1952 - local 1, Col. Ladron de Guevara, C.P. 44600, Guadalajara, Jalisco",Gilberto Cervantes Correa,443334943252,ANA_LILIA_81@HOTMAIL.COM,,,44600,Guadalajara
JALISCO,A,TSA121227V2A,"El Telar de Sarape, A.C.","Lerdo de Tejada Núm 2322 - 3, Col. Lafayette, C.P. 44150, Guadalajara, Jalisco",Diego Garibay Petersen,36101198,elisa@sarapesocial.com,,,44150,Guadalajara
JALISCO,M,TSC140909G12,"Tecnologías al Servicio de la Comunidad, A.C.","Río Tuito Núm 1894, Col. Las Águilas, C.P. 45080, Zapopan, Jalisco",Ernesto Del Carmen Baltazar,3316969352,edelcarmen27@gmail.com,,,45080,Zapopan
JALISCO,A,TSC140909G12,"Tecnologías al Servicio de la Comunidad, A.C.","Río Tuito Núm 1894, Col. Las Águilas, C.P. 45080, Zapopan, Jalisco",Ernesto Del Carmen Baltazar,3316969352,edelcarmen27@gmail.com,,,45080,Zapopan
JALISCO,B,UAG7806127I8,"Universidad Autónoma de Guadalajara, A.C.","Av. Patria Núm 1201, Col. Lomas del Valle, C.P. 45110, Zapopan, Jalisco",José Arzate Valdéz,,,,,45110,Zapopan
JALISCO,B,UMD111110498,"Unión de México en la Docencia, A.C.","Molineros Núm 1450, Col. Fracc. Los Molinos, C.P. 45200, Tlaquepaque, Jalisco",Alejandro Tomas Ornelas Márquez,,,,,45200,Tlaquepaque
JALISCO,A,UOM101203RW2,"La Última Oportunidad del Mundo, A.C.","28 de Enero Núm 263, Col. Centro, C.P. 45100, Zapopan, Jalisco",Ruth Catalina Muñoz Salazar,3331658199,info@laultimaoportunidad.org,,,45100,Zapopan
JALISCO,M,UOV090317738,"Una Oportunidad de Vida Sociedad de Transplantados, A.C.","Federick Chopin Núm 5180, Col. La Estancia, C.P. 45030, Zapopan, Jalisco",María del Rocio Calderón Reynoso,3336291487,unaoportunidadvida@hotmail.com,,,45030,Zapopan
JALISCO,A,UOV090317738,"Una Oportunidad de Vida Sociedad de Transplantados, A.C.","Federick Chopin Núm 5180, Col. La Estancia, C.P. 45030, Zapopan, Jalisco",María del Rocio Calderón Reynoso,3336291487,unaoportunidadvida@hotmail.com,,,45030,Zapopan
JALISCO,B,UPF751009VA0,"Unión de Padres de Familia de la Escuela Héroes Mexicanos, A.C.","16 de Septiembre Núm 70, Col. Centro, C.P. 46770, San Martín Hidalgo, Jalisco",Celia Padilla Castillo,0138-5755-0093,Josecruz1950@hotmail.com,,,46770,San Martín Hidalgo
JALISCO,M,URU130801L84,"Un Riñón una Vida, A.C.","Prado de los Laureles Núm 1166 - 4 E, Col. Prados Tepeyac, C.P. 45050, Zapopan, Jalisco",Gerardo Germán Becerril Navarrete,3331223464,zury23@gmail.com,,,45050,Zapopan
JALISCO,A,URU130801L84,"Un Riñón una Vida, A.C.","Prado de los Laureles Núm 1166 - 4 E, Col. Prados Tepeyac, C.P. 45050, Zapopan, Jalisco",Gerardo Germán Becerril Navarrete,3331223464,zury23@gmail.com,,,45050,Zapopan
JALISCO,A,URV070612FVA,"Unidad de Rehabilitación Visual Integral, A.C.","Horizonte Núm 1171, Col. Jardines del Bosque, C.P. 44520, Guadalajara, Jalisco",Román Julián Ávila Zaragoza,33 31 22 95 53,romanavilaz@yaho.com.mx,,,44520,Guadalajara
JALISCO,A,VCM010609KX5,"Valora Conciencia en los Medios, A.C.","Av. Cruz del Sur Núm 3195 - p.b., Col. Loma Bonita Ejidal, C.P. 44590, Guadalajara, Jalisco",Elvira Guadalupe Venegas Leiva,33 312 43 929,,,,44590,Guadalajara
JALISCO,A,VFG960604E57,"Vida y Familia de Guadalajara, A.C.","Altamira Núm 251, Col. Loma Blanca, C.P. 45160, Zapopan, Jalisco",Margarita Vollalobos de Fadl,,,,,45160,Zapopan
JALISCO,M,VFG960604E57,"Vida y Familia de Guadalajara, A.C.","Altamira Núm 251, Col. Loma Blanca, C.P. 45160, Zapopan, Jalisco",Margarita Vollalobos de Fadl,,,,,45160,Zapopan
JALISCO,A,VNG970421LR1,"Villa de los Niños Guadalajara, A.C.","Laureles Carretera Federal Núm 35, Col. Guadalajara Jiquilpan km 116, C.P. 45700, Acatlán de Juárez, Jalisco",Young Sook Lee Bu,,,,,45700,Acatlán de Juárez
JALISCO,B,VOC621026AL9,"Victoria de Occidente, A.C.","Manuel Ávila Camacho Núm 325, Col. Seattle, C.P. 45150, Zapopan, Jalisco",Pablo Alejandro Limón Mestre,133338334754,dlimonm@prodigy.net.mx,,,45150,Zapopan
JALISCO,A,VPS030131AC7,"Voz Pro Salud Mental Jalisco, A.C.","Aurelio Ortega Núm 531, Col. Seattle, C.P. 45150, Zapopan, Jalisco",María de la Paz Irma Levy Salido,3642 8387,,,,45150,Zapopan
JALISCO,M,VPS030131AC7,"Voz Pro Salud Mental Jalisco, A.C.","Aurelio Ortega Núm 531, Col. Seattle, C.P. 45150, Zapopan, Jalisco",María de la Paz Irma Levy Salido,3642 8387,,,,45150,Zapopan
JALISCO,F,VVE090508NQ3,"Vías Verdes, A.C.","Chapultepec Sur Núm 376, Col. Moderna, C.P. 44190, Guadalajara, Jalisco",Sofía Carlota Chávez Arce,,,,,44190,Guadalajara
